id,lat,lon,name,type
547,7.882577583330001,98.3000290417,auto_detected_bin,auto
1668,7.91048954167,98.2962440833,auto_detected_bin,auto
549,7.88092745833,98.2988694167,auto_detected_bin,auto
550,7.881687625,98.297665625,auto_detected_bin,auto
551,7.902623875,98.3089307917,auto_detected_bin,auto
552,7.882401666669999,98.2972965417,auto_detected_bin,auto
553,7.883308541669999,98.2968562083,auto_detected_bin,auto
554,7.903091000000001,98.306964625,auto_detected_bin,auto
1574,7.909407541669999,98.2968337917,auto_detected_bin,auto
1676,7.903877833330001,98.3050431667,auto_detected_bin,auto
557,7.90404091667,98.303365625,auto_detected_bin,auto
1561,7.90489545833,98.3023512083,auto_detected_bin,auto
559,7.9051575,98.3013335417,auto_detected_bin,auto
561,7.90456520833,98.30298116670001,auto_detected_bin,auto
562,7.90607508333,98.3043986667,auto_detected_bin,auto
563,7.907684125,98.2969525417,auto_detected_bin,auto
564,7.90568166667,98.3058412917,auto_detected_bin,auto
565,7.9058322083300006,98.2991604583,auto_detected_bin,auto
566,7.905221458330001,98.3007227917,auto_detected_bin,auto
1669,7.906124125,98.2973576667,auto_detected_bin,auto
568,7.879591875,98.382526375,auto_detected_bin,auto
569,7.903288583330001,98.31543225,auto_detected_bin,auto
1464,7.886253125,98.3006546667,auto_detected_bin,auto
571,7.885440458330001,98.300220875,auto_detected_bin,auto
529,7.908187625,98.3481165833,auto_detected_bin,auto
533,7.88119229167,98.36591525,auto_detected_bin,auto
574,7.88987520833,98.2945165,auto_detected_bin,auto
575,7.89610575,98.3051360417,auto_detected_bin,auto
576,7.893448083330001,98.30226800000001,auto_detected_bin,auto
577,7.883375999999999,98.293279875,auto_detected_bin,auto
578,7.892448541669999,98.3007228333,auto_detected_bin,auto
1675,7.89290308333,98.3005771667,auto_detected_bin,auto
581,7.89017204167,98.3032100417,auto_detected_bin,auto
1481,7.893302583330001,98.3007364167,auto_detected_bin,auto
583,7.886412916669999,98.2843638333,auto_detected_bin,auto
584,7.896630333330001,98.3003760417,auto_detected_bin,auto
1588,7.891515625,98.2941065417,auto_detected_bin,auto
586,7.891646916669999,98.29449749999999,auto_detected_bin,auto
1496,7.896870166669999,98.2996400833,auto_detected_bin,auto
588,7.894694875,98.2994292083,auto_detected_bin,auto
589,7.881109208330001,98.27830675,auto_detected_bin,auto
1483,7.891858458330001,98.299736875,auto_detected_bin,auto
591,7.891180833330001,98.2956718333,auto_detected_bin,auto
592,7.894591875,98.2999475,auto_detected_bin,auto
593,7.894897875,98.3004431667,auto_detected_bin,auto
1489,7.881927666669999,98.2762187083,auto_detected_bin,auto
595,7.88374029167,98.27624225,auto_detected_bin,auto
596,7.89572333333,98.3001396667,auto_detected_bin,auto
597,7.884013208330001,98.2744952083,auto_detected_bin,auto
1674,7.891938125,98.2954445833,auto_detected_bin,auto
599,7.895837125,98.2995219167,auto_detected_bin,auto
600,7.886440583330001,98.2715122917,auto_detected_bin,auto
601,7.884178125,98.2717625833,auto_detected_bin,auto
1657,7.8939905,98.2951085,auto_detected_bin,auto
605,7.901291499999999,98.3005006667,auto_detected_bin,auto
1591,7.899819,98.3001923333,auto_detected_bin,auto
607,7.9014852083300005,98.3045674167,auto_detected_bin,auto
608,7.9034130000000005,98.3063847083,auto_detected_bin,auto
609,7.894555541669999,98.2985772083,auto_detected_bin,auto
610,7.9003815,98.304061625,auto_detected_bin,auto
611,7.897276916669999,98.3025703333,auto_detected_bin,auto
612,7.902903625,98.3054235833,auto_detected_bin,auto
1652,7.893135458330001,98.2983407917,auto_detected_bin,auto
1460,7.891466833330001,98.297853875,auto_detected_bin,auto
615,7.894247,98.301881875,auto_detected_bin,auto
1685,7.893869500000001,98.3026023333,auto_detected_bin,auto
618,7.8941511666699995,98.2991517917,auto_detected_bin,auto
497,7.886463000000001,98.2901159167,auto_detected_bin,auto
498,7.886910458330001,98.2906519583,auto_detected_bin,auto
1649,7.892806458330001,98.2961655,auto_detected_bin,auto
504,7.89734779167,98.3012437917,auto_detected_bin,auto
507,7.894853458330001,98.3052109583,auto_detected_bin,auto
1468,7.91691075,98.2885659167,auto_detected_bin,auto
1644,7.890173333330001,98.2936798333,auto_detected_bin,auto
517,7.91113716667,98.295357875,auto_detected_bin,auto
525,7.878212041669999,98.2914632917,auto_detected_bin,auto
528,7.880583500000001,98.293718,auto_detected_bin,auto
560,7.9080164583300006,98.2980775,auto_detected_bin,auto
572,7.88652933333,98.3017373333,auto_detected_bin,auto
1664,7.895072375,98.3045574167,auto_detected_bin,auto
619,7.9131452083300005,98.2943355833,auto_detected_bin,auto
620,7.8922662916699995,98.30147995829999,auto_detected_bin,auto
1609,7.901242958330001,98.2969745833,auto_detected_bin,auto
623,7.887731541669999,98.2997099583,auto_detected_bin,auto
624,7.901714375,98.310451,auto_detected_bin,auto
625,7.892840166669999,98.303603625,auto_detected_bin,auto
626,7.89329245833,98.3032509167,auto_detected_bin,auto
627,7.88080225,98.2954212083,auto_detected_bin,auto
628,7.890865958330001,98.30296750000001,auto_detected_bin,auto
630,7.913075708330001,98.3411960833,auto_detected_bin,auto
631,7.875592791669999,98.2896699167,auto_detected_bin,auto
632,7.840709541669999,98.3921565,auto_detected_bin,auto
633,7.840233416669999,98.3916329583,auto_detected_bin,auto
634,7.8773958333300005,98.2896159167,auto_detected_bin,auto
635,7.88009270833,98.287756875,auto_detected_bin,auto
637,7.84784683333,98.3821300833,auto_detected_bin,auto
638,7.875412333330001,98.3020615,auto_detected_bin,auto
639,7.88163766667,98.2993734167,auto_detected_bin,auto
1531,7.90351354167,98.305894875,auto_detected_bin,auto
641,7.8932759166699995,98.2978800417,auto_detected_bin,auto
642,7.899377499999999,98.31026700000001,auto_detected_bin,auto
1679,7.902788125,98.3049970417,auto_detected_bin,auto
636,7.882939166669999,98.2878529583,auto_detected_bin,auto
579,7.883892541669999,98.29317795829999,auto_detected_bin,auto
644,7.89668679167,98.2992293333,auto_detected_bin,auto
645,7.878725666669999,98.3002366667,auto_detected_bin,auto
646,7.881122500000001,98.3002330417,auto_detected_bin,auto
647,7.90393116667,98.3043268333,auto_detected_bin,auto
648,7.89082958333,98.3037056667,auto_detected_bin,auto
1551,7.8828513333300005,98.29926025,auto_detected_bin,auto
650,7.896057875,98.3034093333,auto_detected_bin,auto
651,7.88399370833,98.301395625,auto_detected_bin,auto
652,7.905819375,98.2981954583,auto_detected_bin,auto
653,7.903205583330001,98.30588733329999,auto_detected_bin,auto
654,7.898348583330001,98.310598625,auto_detected_bin,auto
657,7.910483625,98.3330617083,auto_detected_bin,auto
658,7.90981475,98.3325927083,auto_detected_bin,auto
659,7.846127791669999,98.3828032917,auto_detected_bin,auto
660,7.908513375,98.3474789583,auto_detected_bin,auto
661,7.910766916669999,98.334208875,auto_detected_bin,auto
662,7.881513708330001,98.2999622917,auto_detected_bin,auto
664,7.9053316666699995,98.299964875,auto_detected_bin,auto
665,7.908975708330001,98.3515393333,auto_detected_bin,auto
666,7.899256125,98.3062190833,auto_detected_bin,auto
1506,7.891704625,98.30089625,auto_detected_bin,auto
668,7.893845333330001,98.2985635,auto_detected_bin,auto
669,7.89177579167,98.302744375,auto_detected_bin,auto
670,7.9107101666699995,98.333595625,auto_detected_bin,auto
672,7.916902166669999,98.288145,auto_detected_bin,auto
673,7.861839999999999,98.3962985,auto_detected_bin,auto
674,7.89193825,98.3001794583,auto_detected_bin,auto
675,7.903430041669999,98.3158954167,auto_detected_bin,auto
676,7.8896806666699995,98.3007277917,auto_detected_bin,auto
677,7.8963550833300005,98.3082397917,auto_detected_bin,auto
678,7.900538666669999,98.30037516670001,auto_detected_bin,auto
679,7.901429416669999,98.3077509583,auto_detected_bin,auto
680,7.88815629167,98.29995,auto_detected_bin,auto
681,7.915907666669999,98.3438998333,auto_detected_bin,auto
682,7.89624075,98.3114686667,auto_detected_bin,auto
684,7.8700754583300006,98.374566,auto_detected_bin,auto
685,7.88427954167,98.301957,auto_detected_bin,auto
683,7.909803500000001,98.33420699999999,auto_detected_bin,auto
655,7.893507958330001,98.3017124167,auto_detected_bin,auto
691,7.895564375,98.304740125,auto_detected_bin,auto
692,7.8956353333300004,98.3069556667,auto_detected_bin,auto
693,7.899977541669999,98.3018956667,auto_detected_bin,auto
694,7.900400125,98.30754375,auto_detected_bin,auto
695,7.88684766667,98.302644375,auto_detected_bin,auto
1661,7.898024499999999,98.3049026667,auto_detected_bin,auto
1622,7.90201508333,98.30989,auto_detected_bin,auto
700,7.890326625,98.3040998333,auto_detected_bin,auto
702,7.891932291669999,98.3044935833,auto_detected_bin,auto
704,7.895362583330001,98.3057131667,auto_detected_bin,auto
705,7.899657416669999,98.298288,auto_detected_bin,auto
706,7.91076604167,98.2956443333,auto_detected_bin,auto
707,7.892693375,98.29877125,auto_detected_bin,auto
712,7.887432208330001,98.3027525417,auto_detected_bin,auto
714,7.899269416669999,98.29949599999999,auto_detected_bin,auto
715,7.899444708330001,98.29994875,auto_detected_bin,auto
716,7.90323425,98.31072770829999,auto_detected_bin,auto
717,7.903451166669999,98.31099629170001,auto_detected_bin,auto
718,7.897400500000001,98.29890525,auto_detected_bin,auto
719,7.89742033333,98.2983875417,auto_detected_bin,auto
722,7.88961054167,98.2999848333,auto_detected_bin,auto
724,7.88395279167,98.2964409167,auto_detected_bin,auto
725,7.897583416669999,98.29729616670001,auto_detected_bin,auto
726,7.900072333330001,98.2976518333,auto_detected_bin,auto
727,7.890189041669999,98.2961265,auto_detected_bin,auto
728,7.892532041669999,98.2948394583,auto_detected_bin,auto
729,7.886772583330001,98.2922421667,auto_detected_bin,auto
710,7.889671375,98.2972965833,auto_detected_bin,auto
689,7.900775458330001,98.3016467917,auto_detected_bin,auto
703,7.89808,98.3007793333,auto_detected_bin,auto
698,7.8985639583300005,98.30053675,auto_detected_bin,auto
732,7.889165666669999,98.2936906667,auto_detected_bin,auto
737,7.896305875,98.3029365833,auto_detected_bin,auto
739,7.88142591667,98.2941767917,auto_detected_bin,auto
741,7.884750833330001,98.292152125,auto_detected_bin,auto
743,7.890369625,98.302681,auto_detected_bin,auto
744,7.89069908333,98.29748475,auto_detected_bin,auto
747,7.881358916669999,98.36423729170001,auto_detected_bin,auto
748,7.906955125,98.297341,auto_detected_bin,auto
749,7.894774625,98.3019264583,auto_detected_bin,auto
750,7.890714333330001,98.3011887917,auto_detected_bin,auto
753,7.8816714999999995,98.29276425,auto_detected_bin,auto
757,7.880619,98.292394375,auto_detected_bin,auto
758,7.89973329167,98.3022820833,auto_detected_bin,auto
762,7.8821509583300005,98.2917975417,auto_detected_bin,auto
763,8.076534208330001,98.342721125,auto_detected_bin,auto
765,7.904343625,98.3142205417,auto_detected_bin,auto
767,7.905686791669999,98.36736475,auto_detected_bin,auto
768,7.9045345000000005,98.3359488333,auto_detected_bin,auto
769,7.849144541669999,98.381844,auto_detected_bin,auto
771,7.8843077916699995,98.2929269167,auto_detected_bin,auto
772,7.893807000000001,98.3655658333,auto_detected_bin,auto
1465,7.89686808333,98.3013144583,auto_detected_bin,auto
740,7.914711958330001,98.295517625,auto_detected_bin,auto
752,7.87486366667,98.2890747917,auto_detected_bin,auto
770,7.88130633333,98.3647180833,auto_detected_bin,auto
776,7.89075508333,98.3021127083,auto_detected_bin,auto
778,7.88700425,98.30179125,auto_detected_bin,auto
779,7.883374583330001,98.283019875,auto_detected_bin,auto
781,7.8927495,98.2997263333,auto_detected_bin,auto
782,7.903330458330001,98.3007399583,auto_detected_bin,auto
784,7.86857679167,98.380110625,auto_detected_bin,auto
788,7.895555541669999,98.3009250417,auto_detected_bin,auto
789,7.902038833330001,98.3077265417,auto_detected_bin,auto
791,7.903461875,98.3079727917,auto_detected_bin,auto
792,7.896111041669999,98.3078253333,auto_detected_bin,auto
793,7.9032065000000005,98.3100182083,auto_detected_bin,auto
794,7.9035111666699995,98.3096452917,auto_detected_bin,auto
796,7.90384104167,98.3065453333,auto_detected_bin,auto
1665,7.90463583333,98.306609,auto_detected_bin,auto
798,7.904944125,98.306549875,auto_detected_bin,auto
800,7.90284725,98.3085316667,auto_detected_bin,auto
802,7.91214720833,98.2957900833,auto_detected_bin,auto
805,7.906985625,98.2990530417,auto_detected_bin,auto
1575,7.8970519583300005,98.298197625,auto_detected_bin,auto
1577,7.907062583330001,98.2977328333,auto_detected_bin,auto
810,7.901174333330001,98.2994069583,auto_detected_bin,auto
811,7.89711591667,98.300209,auto_detected_bin,auto
812,7.882412916669999,98.2935547917,auto_detected_bin,auto
813,7.897801083330001,98.2965029583,auto_detected_bin,auto
814,7.90035495833,98.3013664583,auto_detected_bin,auto
816,7.898499416669999,98.2967985833,auto_detected_bin,auto
786,7.902300416669999,98.300792625,auto_detected_bin,auto
780,7.896797,98.296499,auto_detected_bin,auto
819,7.896201791669999,98.2987912083,auto_detected_bin,auto
820,7.8962695833300005,98.2983139167,auto_detected_bin,auto
822,7.893413583330001,98.29680104170001,auto_detected_bin,auto
1497,7.892977666669999,98.2968767083,auto_detected_bin,auto
824,7.896758,98.30225516670001,auto_detected_bin,auto
1653,7.897540625,98.3008445833,auto_detected_bin,auto
826,7.898904041669999,98.3083875,auto_detected_bin,auto
827,7.898024125,98.2989354583,auto_detected_bin,auto
828,7.8962235416699995,98.2962783333,auto_detected_bin,auto
1533,7.8947646666699995,98.303922125,auto_detected_bin,auto
831,7.8974027083300005,98.3093048333,auto_detected_bin,auto
832,7.881961541669999,98.293811125,auto_detected_bin,auto
1541,7.896417916669999,98.3060365,auto_detected_bin,auto
836,7.881783833330001,98.2933416667,auto_detected_bin,auto
837,7.881292083330001,98.293301125,auto_detected_bin,auto
838,7.89261479167,98.3026329583,auto_detected_bin,auto
839,7.88390358333,98.2972413333,auto_detected_bin,auto
840,7.891739083330001,98.3036989167,auto_detected_bin,auto
1518,7.9008385,98.310070125,auto_detected_bin,auto
842,7.900312,98.31010129170001,auto_detected_bin,auto
843,7.884776166669999,98.2739674167,auto_detected_bin,auto
845,7.881174166669999,98.28819475,auto_detected_bin,auto
1505,7.884702583330001,98.2786084167,auto_detected_bin,auto
848,7.899561166669999,98.3080315,auto_detected_bin,auto
851,7.896828083330001,98.309784,auto_detected_bin,auto
853,7.905412833330001,98.3065723333,auto_detected_bin,auto
854,7.90685166667,98.2984438333,auto_detected_bin,auto
855,7.903910708330001,98.311629875,auto_detected_bin,auto
859,7.895946208330001,98.2978555417,auto_detected_bin,auto
847,7.902837333330001,98.3007664167,auto_detected_bin,auto
856,7.89002895833,98.2965604583,auto_detected_bin,auto
860,7.893799583330001,98.295865125,auto_detected_bin,auto
862,7.893448833330001,98.2974525833,auto_detected_bin,auto
863,7.891366333330001,98.2950208333,auto_detected_bin,auto
865,7.90389083333,98.3015556667,auto_detected_bin,auto
867,7.89848866667,98.2975488333,auto_detected_bin,auto
869,7.900816166669999,98.2979951667,auto_detected_bin,auto
871,7.9014050000000005,98.3091008333,auto_detected_bin,auto
872,7.878398583330001,98.291910125,auto_detected_bin,auto
874,7.89743058333,98.3101877083,auto_detected_bin,auto
876,7.88373041667,98.3018114167,auto_detected_bin,auto
879,7.877840708330001,98.3036910417,auto_detected_bin,auto
883,7.884776375,98.2931677917,auto_detected_bin,auto
896,7.880739999999999,98.2973252917,auto_detected_bin,auto
1672,7.90044683333,98.3010673333,auto_detected_bin,auto
886,7.892484958330001,98.3001144167,auto_detected_bin,auto
887,7.906000375,98.2999396667,auto_detected_bin,auto
1512,7.90611716667,98.302012,auto_detected_bin,auto
890,7.91747683333,98.29156475,auto_detected_bin,auto
891,7.91808433333,98.292349125,auto_detected_bin,auto
893,7.88305004167,98.2941215417,auto_detected_bin,auto
895,7.904289875,98.3000638333,auto_detected_bin,auto
884,7.88435029167,98.2959058333,auto_detected_bin,auto
882,7.883251791669999,98.300366,auto_detected_bin,auto
868,7.890558833330001,98.2982286667,auto_detected_bin,auto
881,7.9008389999999995,98.3010655833,auto_detected_bin,auto
880,7.902601,98.30774175,auto_detected_bin,auto
864,7.898040958330001,98.2997839167,auto_detected_bin,auto
910,7.89946379167,98.2969999583,auto_detected_bin,auto
919,7.89896875,98.2968648333,auto_detected_bin,auto
901,7.88568425,98.2880487917,auto_detected_bin,auto
916,7.90244591667,98.2990407083,auto_detected_bin,auto
911,7.894914125,98.310284625,auto_detected_bin,auto
904,7.885159583330001,98.29352425,auto_detected_bin,auto
905,7.901643125,98.30003825,auto_detected_bin,auto
907,7.9022355,98.2994815417,auto_detected_bin,auto
926,7.884527041669999,98.2936440417,auto_detected_bin,auto
921,7.9013215,98.3114914583,auto_detected_bin,auto
909,7.898840583330001,98.299975875,auto_detected_bin,auto
783,7.898669041669999,98.303106625,auto_detected_bin,auto
920,7.89417895833,98.2996690417,auto_detected_bin,auto
913,7.90291383333,98.3210565417,auto_detected_bin,auto
929,7.8823235,98.2778958333,auto_detected_bin,auto
759,7.90947041667,98.3743774583,auto_detected_bin,auto
917,7.890610625,98.2969804167,auto_detected_bin,auto
918,7.897268166669999,98.2965966667,auto_detected_bin,auto
927,7.91196066667,98.294732125,auto_detected_bin,auto
928,7.883219166669999,98.2960325,auto_detected_bin,auto
899,7.89935,98.3019524583,auto_detected_bin,auto
924,7.901449416669999,98.306363625,auto_detected_bin,auto
912,7.893110000000001,98.302715,auto_detected_bin,auto
914,7.880886,98.2980918333,auto_detected_bin,auto
933,7.8797535000000005,98.298063125,auto_detected_bin,auto
955,7.894771541669999,98.2963567083,auto_detected_bin,auto
936,7.884719541669999,98.2941815417,auto_detected_bin,auto
939,7.907369666669999,98.3073814583,auto_detected_bin,auto
940,7.906622416669999,98.307201625,auto_detected_bin,auto
1014,7.878476416669999,98.2974805,auto_detected_bin,auto
944,7.880645916669999,98.295999375,auto_detected_bin,auto
945,7.905184375,98.3026920417,auto_detected_bin,auto
947,7.90052675,98.2996367083,auto_detected_bin,auto
687,7.84521158333,98.3833020417,auto_detected_bin,auto
956,7.902773333330001,98.3109225,auto_detected_bin,auto
952,7.90186579167,98.296971625,auto_detected_bin,auto
961,7.9038133333300005,98.3186293333,auto_detected_bin,auto
960,7.902437041669999,98.3101708333,auto_detected_bin,auto
931,7.8994215,98.309200625,auto_detected_bin,auto
935,7.921618958330001,98.27996425,auto_detected_bin,auto
950,7.90551141667,98.304580125,auto_detected_bin,auto
934,7.88540279167,98.2793454583,auto_detected_bin,auto
943,7.902267,98.30822425,auto_detected_bin,auto
1074,7.88360183333,98.2949706667,auto_detected_bin,auto
656,7.896691499999999,98.3115307083,auto_detected_bin,auto
671,7.902887666669999,98.303043,auto_detected_bin,auto
629,7.874930041669999,98.306286125,auto_detected_bin,auto
751,7.881471166669999,98.277764,auto_detected_bin,auto
531,7.9055035,98.3053411667,auto_detected_bin,auto
1446,7.881851875,98.2943611667,auto_detected_bin,auto
1503,7.8935509999999995,98.2985726667,auto_detected_bin,auto
1448,7.895202,98.3074023333,auto_detected_bin,auto
1454,7.89135575,98.3085205417,auto_detected_bin,auto
1455,7.8978336666699995,98.3026001667,auto_detected_bin,auto
1469,7.889556166669999,98.29282725,auto_detected_bin,auto
616,7.889751375,98.2957875833,auto_detected_bin,auto
1456,7.89741604167,98.2979996667,auto_detected_bin,auto
1576,7.904471458330001,98.3055354167,auto_detected_bin,auto
1462,7.89537275,98.2990566667,auto_detected_bin,auto
1463,7.89505925,98.298827125,auto_detected_bin,auto
1471,7.890113125,98.29316800000001,auto_detected_bin,auto
1475,7.914685499999999,98.2930265833,auto_detected_bin,auto
1478,7.890515,98.2934688333,auto_detected_bin,auto
1480,7.89586025,98.2981477917,auto_detected_bin,auto
1493,7.892224375,98.29443775,auto_detected_bin,auto
1492,7.898146333330001,98.296777,auto_detected_bin,auto
1495,7.891071083330001,98.297652,auto_detected_bin,auto
1507,7.903971458330001,98.2985919583,auto_detected_bin,auto
1508,7.89195316667,98.3013776667,auto_detected_bin,auto
1510,7.9018254166699995,98.3046512083,auto_detected_bin,auto
1517,7.91893416667,98.29094549999999,auto_detected_bin,auto
1522,7.88236075,98.2938912917,auto_detected_bin,auto
1523,7.901194500000001,98.310801125,auto_detected_bin,auto
1526,7.89825970833,98.2987383333,auto_detected_bin,auto
1528,7.8874742083300005,98.29959525,auto_detected_bin,auto
1538,7.896733625,98.3082528333,auto_detected_bin,auto
1540,7.881362208330001,98.29370925,auto_detected_bin,auto
1542,7.893009291669999,98.3029689167,auto_detected_bin,auto
1544,7.89108241667,98.3027264167,auto_detected_bin,auto
1547,7.88488,98.2988718333,auto_detected_bin,auto
1550,7.873743625,98.288025375,auto_detected_bin,auto
1556,7.8986114583300004,98.3046520417,auto_detected_bin,auto
1557,7.881128166669999,98.29859375,auto_detected_bin,auto
1559,7.905086875,98.3018473333,auto_detected_bin,auto
1563,7.903431625,98.3093502083,auto_detected_bin,auto
1564,7.893940541669999,98.3048301667,auto_detected_bin,auto
1566,7.890437375,98.304369,auto_detected_bin,auto
852,7.899879625,98.2987415,auto_detected_bin,auto
1569,7.887564166669999,98.29153816670001,auto_detected_bin,auto
1570,7.8825645,98.300447125,auto_detected_bin,auto
1571,7.888587833330001,98.292204375,auto_detected_bin,auto
1580,7.905280083330001,98.3004375417,auto_detected_bin,auto
1582,7.90083329167,98.2992869167,auto_detected_bin,auto
1585,7.90207383333,98.3004156667,auto_detected_bin,auto
1592,7.894169375,98.298556375,auto_detected_bin,auto
1593,7.893673,98.2962423333,auto_detected_bin,auto
1598,7.8937930416699995,98.2991354167,auto_detected_bin,auto
1599,7.8931682916699994,98.3023975,auto_detected_bin,auto
1600,7.899856916669999,98.2967499167,auto_detected_bin,auto
1602,7.88729754167,98.3071664167,auto_detected_bin,auto
1603,7.87818633333,98.3036495833,auto_detected_bin,auto
1601,7.895350625,98.3105560417,auto_detected_bin,auto
1604,7.880037,98.29944525,auto_detected_bin,auto
1605,7.879209083330001,98.294961125,auto_detected_bin,auto
1610,7.882421666669999,98.2996944167,auto_detected_bin,auto
1611,7.89831,98.3040395833,auto_detected_bin,auto
1612,7.906701125,98.2988862917,auto_detected_bin,auto
1613,7.903107833330001,98.314002625,auto_detected_bin,auto
1617,7.914146333330001,98.2952892917,auto_detected_bin,auto
1619,7.89853020833,98.2998901667,auto_detected_bin,auto
1620,7.884913,98.2788432917,auto_detected_bin,auto
1621,7.903428625,98.3050865,auto_detected_bin,auto
1632,7.896710499999999,98.3017622917,auto_detected_bin,auto
1638,7.90053825,98.30202125,auto_detected_bin,auto
1628,7.885153958330001,98.279047125,auto_detected_bin,auto
1629,7.883199833330001,98.2832728333,auto_detected_bin,auto
1642,7.890288291669999,98.29741225,auto_detected_bin,auto
1654,7.895767375,98.303600375,auto_detected_bin,auto
1623,7.881252000000001,98.2993104583,auto_detected_bin,auto
1630,7.883247333330001,98.301565,auto_detected_bin,auto
1615,7.90519225,98.3059226667,auto_detected_bin,auto
603,7.908262125,98.3522234167,auto_detected_bin,auto
1583,7.902072500000001,98.2988543333,auto_detected_bin,auto
1445,7.904222125,98.297204625,auto_detected_bin,auto
1667,7.902554541669999,98.3092839583,auto_detected_bin,auto
1670,7.887066333330001,98.3013615833,auto_detected_bin,auto
1673,7.896924041669999,98.302660375,auto_detected_bin,auto
1680,7.894568,98.29663766670001,auto_detected_bin,auto
1681,7.906402000000001,98.300086,auto_detected_bin,auto
1660,7.882508500000001,98.2784518333,auto_detected_bin,auto
1684,7.895548708330001,98.306516125,auto_detected_bin,auto
1687,7.904446625,98.3009390417,auto_detected_bin,auto
1689,7.900644208330001,98.302318,auto_detected_bin,auto
1693,7.873124875,98.2877093333,auto_detected_bin,auto
